Resume as transações realizadas em derivativos durante um pregão, incluindo volumes e valores. Os detalhes sobre as regras utilizadas, bem como a definição de cada um dos campos, estão disponíveis no 
Glossário;https://www.b3.com.br/data/files/F8/42/7A/61/FEC4A8103234E0A8AC094EA8/TradeInformationConsolidatedFileV3_PT.pdf

Instrumento financeiro;Código ISIN;Segmento;Preço de abertura;Preço mínimo;Preço máximo;Preço médio;Preço de fechamento;Oscilação;Ajuste;Ajuste de referência;Ajuste do dia anterior;Preço de referência;Variação;Valor do ajuste por contrato (R$);Última oferta de compra;Última oferta de venda;Quantidade de negócios;Quantidade de contratos;Volume financeiro
BGIF27C034000;BRBMEFBC01R3;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;32,16;-;-;-;-;-;-;-
BGIF27C034050;BRBMEFBC01S1;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;31,79;-;-;-;-;-;-;-
BGIF27C034100;BRBMEFBC01T9;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;31,43;-;-;-;-;-;-;-
BGIF27C034150;BRBMEFBC01U7;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;31,07;-;-;-;-;-;-;-
BGIF27C034200;BRBMEFBC01V5;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;30,7;-;-;-;-;-;-;-
BGIF27C034250;BRBMEFBC01W3;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;30,35;-;-;-;-;-;-;-
BGIF27C034300;BRBMEFBC01X1;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;29,99;-;-;-;-;-;-;-
BGIF27C034350;BRBMEFBC01Y9;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;29,64;-;-;-;-;-;-;-
BGIF27C034400;BRBMEFBC01Z6;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;29,28;-;-;-;-;-;-;-
BGIF27C034450;BRBMEFBC0205;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;28,94;-;-;-;-;-;-;-
BGIF27C034500;BRBMEFBC0213;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;28,6;-;-;-;-;-;-;-
BGIF27C034550;BRBMEFBC0221;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;28,26;-;-;-;-;-;-;-
BGIF27C034600;BRBMEFBC0239;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;27,92;-;-;-;-;-;-;-
BGIF27C034650;BRBMEFBC0247;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;27,59;-;-;-;-;-;-;-
BGIF27C034700;BRBMEFBC0254;AGRIBUSINESS;-;-;-;-;-;-;-;-;-;27,25;-;-;-;-;-;-;-
